data_generacji,kryptowaluta_data,kryptowaluta_cena,kryptowaluta_waluta,kryptowaluta_nazwa,kryptowaluta_kod
2024-07-01 10:01:41+00:00,2024-07-01,300.55,PLN,LITECOIN,ltc
2024-06-21 10:03:14+00:00,2024-06-21,295.56,PLN,LITECOIN,ltc
2024-02-03 10:00:02+00:00,2024-02-03,271.81,PLN,LITECOIN,ltc
2024-06-26 10:00:21+00:00,2024-06-26,286.91,PLN,LITECOIN,ltc
2024-09-25 10:00:04+00:00,2024-09-25,252.2,PLN,LITECOIN,ltc
2024-09-19 10:00:06+00:00,2024-09-19,250.27,PLN,LITECOIN,ltc
2024-07-22 10:00:06+00:00,2024-07-22,292.06,PLN,LITECOIN,ltc
2023-11-23 10:02:08+00:00,2023-11-23,281.66,PLN,LITECOIN,ltc
2024-08-23 10:02:16+00:00,2024-08-23,246.43,PLN,LITECOIN,ltc
2024-01-11 10:00:02+00:00,2024-01-11,281.99,PLN,LITECOIN,ltc
2024-03-23 10:00:03+00:00,2024-03-23,337.03,PLN,LITECOIN,ltc
2023-12-22 10:00:02+00:00,2023-12-22,280.17,PLN,LITECOIN,ltc
2023-11-10 10:03:36+00:00,2023-11-10,301.67,PLN,LITECOIN,ltc
2023-10-01 10:00:02+00:00,2023-10-01,289.76,PLN,LITECOIN,ltc
2024-10-19 10:00:04+00:00,2024-10-19,295.0,PLN,LITECOIN,ltc
2024-05-18 10:01:40+00:00,2024-05-18,330.48,PLN,LITECOIN,ltc
2024-02-10 10:05:23+00:00,2024-02-10,283.53,PLN,LITECOIN,ltc
2024-04-05 10:00:02+00:00,2024-04-05,390.66,PLN,LITECOIN,ltc
2023-11-22 10:00:02+00:00,2023-11-22,273.2,PLN,LITECOIN,ltc
2024-11-07 10:01:38+00:00,2024-11-07,286.24,PLN,LITECOIN,ltc
2023-11-03 10:00:02+00:00,2023-11-03,289.37,PLN,LITECOIN,ltc
2024-11-02 10:03:30+00:00,2024-11-02,283.24,PLN,LITECOIN,ltc
2024-01-25 10:00:02+00:00,2024-01-25,263.26,PLN,LITECOIN,ltc
2024-06-12 10:00:04+00:00,2024-06-12,312.52,PLN,LITECOIN,ltc
2024-03-08 10:00:04+00:00,2024-03-08,344.54,PLN,LITECOIN,ltc
2024-04-18 10:00:03+00:00,2024-04-18,321.29,PLN,LITECOIN,ltc
2024-07-08 10:00:23+00:00,2024-07-08,248.35,PLN,LITECOIN,ltc
2024-08-07 10:00:05+00:00,2024-08-07,231.72,PLN,LITECOIN,ltc
2024-09-12 10:00:23+00:00,2024-09-12,242.18,PLN,LITECOIN,ltc
2024-03-16 10:00:04+00:00,2024-03-16,356.27,PLN,LITECOIN,ltc
2024-08-20 10:02:13+00:00,2024-08-20,258.59,PLN,LITECOIN,ltc
2025-01-08 10:00:02+00:00,2025-01-08,427.07,PLN,LITECOIN,ltc
2024-11-29 10:01:56+00:00,2024-11-29,390.31,PLN,LITECOIN,ltc
2024-05-19 10:01:42+00:00,2024-05-19,328.92,PLN,LITECOIN,ltc
2024-07-15 10:00:04+00:00,2024-07-15,275.18,PLN,LITECOIN,ltc
2024-06-10 10:00:03+00:00,2024-06-10,317.44,PLN,LITECOIN,ltc
2024-10-09 10:02:54+00:00,2024-10-09,258.37,PLN,LITECOIN,ltc
2024-07-17 10:00:05+00:00,2024-07-17,287.32,PLN,LITECOIN,ltc
2023-10-23 10:03:11+00:00,2023-10-23,277.73,PLN,LITECOIN,ltc
2023-12-17 10:02:25+00:00,2023-12-17,290.4,PLN,LITECOIN,ltc
2024-10-11 10:03:06+00:00,2024-10-11,253.71,PLN,LITECOIN,ltc
2024-02-13 10:05:19+00:00,2024-02-13,290.69,PLN,LITECOIN,ltc
2024-12-20 10:00:02+00:00,2024-12-20,390.49,PLN,LITECOIN,ltc
2024-04-12 10:04:43+00:00,2024-04-12,392.82,PLN,LITECOIN,ltc
2023-11-26 10:00:02+00:00,2023-11-26,283.66,PLN,LITECOIN,ltc
2024-09-17 10:03:09+00:00,2024-09-17,242.86,PLN,LITECOIN,ltc
2024-08-15 10:00:04+00:00,2024-08-15,249.06,PLN,LITECOIN,ltc
2024-02-18 10:00:03+00:00,2024-02-18,283.79,PLN,LITECOIN,ltc
2024-01-04 10:00:03+00:00,2024-01-04,258.47,PLN,LITECOIN,ltc
2024-09-20 10:04:39+00:00,2024-09-20,253.7,PLN,LITECOIN,ltc
2023-10-31 10:02:45+00:00,2023-10-31,290.13,PLN,LITECOIN,ltc
2024-09-22 10:02:02+00:00,2024-09-22,256.97,PLN,LITECOIN,ltc
2023-09-29 20:00:25+00:00,2023-09-29,288.45,PLN,LITECOIN,ltc
2024-07-21 10:00:05+00:00,2024-07-21,286.51,PLN,LITECOIN,ltc
2024-02-25 10:01:43+00:00,2024-02-25,278.21,PLN,LITECOIN,ltc
2024-03-22 10:01:36+00:00,2024-03-22,337.58,PLN,LITECOIN,ltc
2023-10-20 10:03:06+00:00,2023-10-20,266.01,PLN,LITECOIN,ltc
2024-04-15 10:00:02+00:00,2024-04-15,330.25,PLN,LITECOIN,ltc
2023-12-08 10:00:03+00:00,2023-12-08,298.59,PLN,LITECOIN,ltc
2023-10-05 10:00:02+00:00,2023-10-05,281.55,PLN,LITECOIN,ltc
2024-07-05 10:01:37+00:00,2024-07-05,231.87,PLN,LITECOIN,ltc
2024-10-18 10:03:08+00:00,2024-10-18,286.64,PLN,LITECOIN,ltc
2024-08-13 10:01:42+00:00,2024-08-13,243.49,PLN,LITECOIN,ltc
2024-10-07 10:02:29+00:00,2024-10-07,265.28,PLN,LITECOIN,ltc
2024-09-02 10:02:35+00:00,2024-09-02,243.14,PLN,LITECOIN,ltc
2024-12-22 10:01:30+00:00,2024-12-22,411.38,PLN,LITECOIN,ltc
2024-03-29 10:00:19+00:00,2024-03-29,380.61,PLN,LITECOIN,ltc
2024-01-12 10:00:02+00:00,2024-01-12,291.43,PLN,LITECOIN,ltc
2024-08-28 10:02:12+00:00,2024-08-28,231.15,PLN,LITECOIN,ltc
2024-03-09 10:00:22+00:00,2024-03-09,347.91,PLN,LITECOIN,ltc
2023-10-09 10:00:02+00:00,2023-10-09,280.19,PLN,LITECOIN,ltc
2023-10-02 10:00:03+00:00,2023-10-02,295.75,PLN,LITECOIN,ltc
2024-09-15 10:03:09+00:00,2024-09-15,252.04,PLN,LITECOIN,ltc
2024-06-18 10:00:04+00:00,2024-06-18,297.31,PLN,LITECOIN,ltc
2024-12-27 10:01:30+00:00,2024-12-27,425.51,PLN,LITECOIN,ltc
2024-09-29 10:00:03+00:00,2024-09-29,263.25,PLN,LITECOIN,ltc
2024-05-25 10:01:25+00:00,2024-05-25,334.8,PLN,LITECOIN,ltc
2024-11-03 10:00:03+00:00,2024-11-03,273.84,PLN,LITECOIN,ltc
2023-10-07 10:03:58+00:00,2023-10-07,285.72,PLN,LITECOIN,ltc
2024-09-18 10:00:04+00:00,2024-09-18,246.15,PLN,LITECOIN,ltc
2024-02-14 10:05:13+00:00,2024-02-14,285.39,PLN,LITECOIN,ltc
2025-01-09 10:01:37+00:00,2025-01-09,423.63,PLN,LITECOIN,ltc
2024-08-11 10:00:06+00:00,2024-08-11,244.13,PLN,LITECOIN,ltc
2024-09-26 10:00:04+00:00,2024-09-26,258.24,PLN,LITECOIN,ltc
2024-06-02 10:01:29+00:00,2024-06-02,326.23,PLN,LITECOIN,ltc
2024-03-24 10:01:19+00:00,2024-03-24,348.03,PLN,LITECOIN,ltc
2024-04-08 10:00:21+00:00,2024-04-08,403.46,PLN,LITECOIN,ltc
2024-05-28 10:01:45+00:00,2024-05-28,324.98,PLN,LITECOIN,ltc
2024-12-12 10:01:52+00:00,2024-12-12,496.88,PLN,LITECOIN,ltc
2024-11-13 10:01:40+00:00,2024-11-13,300.58,PLN,LITECOIN,ltc
2024-04-24 10:00:03+00:00,2024-04-24,350.57,PLN,LITECOIN,ltc
2023-12-13 10:04:07+00:00,2023-12-13,288.01,PLN,LITECOIN,ltc
2023-11-18 10:02:27+00:00,2023-11-18,277.54,PLN,LITECOIN,ltc
2023-11-15 10:00:02+00:00,2023-11-15,290.3,PLN,LITECOIN,ltc
2024-11-04 10:00:03+00:00,2024-11-04,265.02,PLN,LITECOIN,ltc
2024-07-28 10:00:22+00:00,2024-07-28,280.22,PLN,LITECOIN,ltc
2023-12-24 10:00:02+00:00,2023-12-24,285.6,PLN,LITECOIN,ltc
2024-08-21 10:03:35+00:00,2024-08-21,245.23,PLN,LITECOIN,ltc
2024-09-06 10:02:44+00:00,2024-09-06,250.75,PLN,LITECOIN,ltc
2024-11-09 10:00:03+00:00,2024-11-09,297.23,PLN,LITECOIN,ltc
2025-01-10 10:02:59+00:00,2025-01-10,434.82,PLN,LITECOIN,ltc
2024-06-27 10:01:35+00:00,2024-06-27,284.69,PLN,LITECOIN,ltc
2023-10-12 10:02:38+00:00,2023-10-12,261.22,PLN,LITECOIN,ltc
2024-03-19 10:00:04+00:00,2024-03-19,312.59,PLN,LITECOIN,ltc
2024-09-30 10:02:00+00:00,2024-09-30,261.19,PLN,LITECOIN,ltc
2024-08-29 10:00:03+00:00,2024-08-29,241.24,PLN,LITECOIN,ltc
2024-01-23 10:02:12+00:00,2024-01-23,267.6,PLN,LITECOIN,ltc
2024-06-03 10:00:03+00:00,2024-06-03,330.47,PLN,LITECOIN,ltc
2024-07-26 10:01:42+00:00,2024-07-26,280.42,PLN,LITECOIN,ltc
2024-10-24 10:00:03+00:00,2024-10-24,280.21,PLN,LITECOIN,ltc
2024-05-21 10:05:52+00:00,2024-05-21,346.56,PLN,LITECOIN,ltc
2024-06-20 10:00:03+00:00,2024-06-20,300.28,PLN,LITECOIN,ltc
2023-12-07 10:00:02+00:00,2023-12-07,294.31,PLN,LITECOIN,ltc
2024-06-29 10:00:05+00:00,2024-06-29,298.1,PLN,LITECOIN,ltc
2024-03-06 10:00:21+00:00,2024-03-06,341.8,PLN,LITECOIN,ltc
2023-12-18 10:00:03+00:00,2023-12-18,279.38,PLN,LITECOIN,ltc
2024-03-15 10:01:23+00:00,2024-03-15,339.73,PLN,LITECOIN,ltc
2024-08-25 10:02:03+00:00,2024-08-25,246.96,PLN,LITECOIN,ltc
2024-02-07 10:05:10+00:00,2024-02-07,274.93,PLN,LITECOIN,ltc
2024-05-05 10:00:03+00:00,2024-05-05,326.82,PLN,LITECOIN,ltc
2024-09-28 10:00:05+00:00,2024-09-28,270.02,PLN,LITECOIN,ltc
2024-11-27 10:00:21+00:00,2024-11-27,391.32,PLN,LITECOIN,ltc
2024-07-24 10:00:26+00:00,2024-07-24,287.62,PLN,LITECOIN,ltc
2024-11-20 10:00:21+00:00,2024-11-20,354.03,PLN,LITECOIN,ltc
2023-11-25 10:00:02+00:00,2023-11-25,285.15,PLN,LITECOIN,ltc
2023-10-15 10:00:02+00:00,2023-10-15,265.38,PLN,LITECOIN,ltc
2024-02-08 10:05:53+00:00,2024-02-08,277.38,PLN,LITECOIN,ltc
2024-12-10 10:00:03+00:00,2024-12-10,461.34,PLN,LITECOIN,ltc
2024-02-01 10:00:03+00:00,2024-02-01,266.43,PLN,LITECOIN,ltc
2024-05-26 10:05:34+00:00,2024-05-26,332.88,PLN,LITECOIN,ltc
2025-01-05 10:01:31+00:00,2025-01-05,459.67,PLN,LITECOIN,ltc
2024-06-25 10:01:31+00:00,2024-06-25,282.41,PLN,LITECOIN,ltc
2024-09-09 10:00:04+00:00,2024-09-09,234.67,PLN,LITECOIN,ltc
2024-12-29 10:01:47+00:00,2024-12-29,409.81,PLN,LITECOIN,ltc
2024-07-25 10:00:08+00:00,2024-07-25,273.65,PLN,LITECOIN,ltc
2023-12-26 10:04:02+00:00,2023-12-26,284.36,PLN,LITECOIN,ltc
2023-12-16 10:00:02+00:00,2023-12-16,287.03,PLN,LITECOIN,ltc
2024-10-05 10:02:18+00:00,2024-10-05,256.43,PLN,LITECOIN,ltc
2024-06-17 10:01:49+00:00,2024-06-17,318.74,PLN,LITECOIN,ltc
2024-12-31 10:01:31+00:00,2024-12-31,409.4,PLN,LITECOIN,ltc
2024-03-28 10:01:23+00:00,2024-03-28,384.49,PLN,LITECOIN,ltc
2023-10-19 10:02:20+00:00,2023-10-19,257.4,PLN,LITECOIN,ltc
2023-11-29 10:04:16+00:00,2023-11-29,276.97,PLN,LITECOIN,ltc
2024-07-03 10:01:38+00:00,2024-07-03,299.51,PLN,LITECOIN,ltc
2024-01-20 10:00:02+00:00,2024-01-20,286.82,PLN,LITECOIN,ltc
2024-01-27 10:05:18+00:00,2024-01-27,267.48,PLN,LITECOIN,ltc
2024-07-23 10:00:06+00:00,2024-07-23,280.42,PLN,LITECOIN,ltc
2024-08-18 10:01:55+00:00,2024-08-18,260.38,PLN,LITECOIN,ltc
2024-10-02 10:03:13+00:00,2024-10-02,250.06,PLN,LITECOIN,ltc
2024-05-16 10:01:44+00:00,2024-05-16,322.92,PLN,LITECOIN,ltc
2024-11-05 10:02:47+00:00,2024-11-05,268.41,PLN,LITECOIN,ltc
2024-06-01 10:03:44+00:00,2024-06-01,327.56,PLN,LITECOIN,ltc
2024-01-28 10:04:53+00:00,2024-01-28,273.27,PLN,LITECOIN,ltc
2024-04-27 10:00:03+00:00,2024-04-27,348.53,PLN,LITECOIN,ltc
2024-05-14 10:00:05+00:00,2024-05-14,321.47,PLN,LITECOIN,ltc
2024-03-11 10:01:23+00:00,2024-03-11,365.51,PLN,LITECOIN,ltc
2024-04-11 10:00:02+00:00,2024-04-11,389.16,PLN,LITECOIN,ltc
2024-09-04 10:02:12+00:00,2024-09-04,253.31,PLN,LITECOIN,ltc
2024-09-03 10:01:57+00:00,2024-09-03,255.4,PLN,LITECOIN,ltc
2024-01-16 10:00:02+00:00,2024-01-16,281.42,PLN,LITECOIN,ltc
2024-03-10 10:01:20+00:00,2024-03-10,351.41,PLN,LITECOIN,ltc
2024-05-30 10:00:20+00:00,2024-05-30,326.22,PLN,LITECOIN,ltc
2024-02-09 10:02:31+00:00,2024-02-09,283.73,PLN,LITECOIN,ltc
2024-10-31 10:02:37+00:00,2024-10-31,283.72,PLN,LITECOIN,ltc
2023-11-09 10:02:19+00:00,2023-11-09,309.97,PLN,LITECOIN,ltc
2024-07-10 10:01:37+00:00,2024-07-10,258.81,PLN,LITECOIN,ltc
2024-12-07 10:02:50+00:00,2024-12-07,553.7,PLN,LITECOIN,ltc
2023-11-06 10:02:08+00:00,2023-11-06,298.62,PLN,LITECOIN,ltc
2024-12-17 10:01:40+00:00,2024-12-17,479.1,PLN,LITECOIN,ltc
2024-02-21 10:00:02+00:00,2024-02-21,275.84,PLN,LITECOIN,ltc
2024-03-07 10:05:01+00:00,2024-03-07,336.45,PLN,LITECOIN,ltc
2024-01-10 10:00:02+00:00,2024-01-10,263.84,PLN,LITECOIN,ltc
2024-01-13 10:02:29+00:00,2024-01-13,286.11,PLN,LITECOIN,ltc
2023-11-17 10:00:02+00:00,2023-11-17,284.32,PLN,LITECOIN,ltc
2023-12-05 10:00:02+00:00,2023-12-05,287.11,PLN,LITECOIN,ltc
2023-10-11 10:02:26+00:00,2023-10-11,268.0,PLN,LITECOIN,ltc
2024-02-02 10:00:02+00:00,2024-02-02,268.31,PLN,LITECOIN,ltc
2025-01-01 10:01:30+00:00,2025-01-01,424.7,PLN,LITECOIN,ltc
2024-07-30 10:02:38+00:00,2024-07-30,293.02,PLN,LITECOIN,ltc
2025-01-03 10:01:29+00:00,2025-01-03,436.42,PLN,LITECOIN,ltc
2024-12-02 10:01:37+00:00,2024-12-02,482.38,PLN,LITECOIN,ltc
2024-08-04 10:04:43+00:00,2024-08-04,252.97,PLN,LITECOIN,ltc
2024-10-20 10:00:03+00:00,2024-10-20,293.7,PLN,LITECOIN,ltc
2024-11-01 10:02:42+00:00,2024-11-01,274.54,PLN,LITECOIN,ltc
2024-07-14 10:00:35+00:00,2024-07-14,274.52,PLN,LITECOIN,ltc
2023-12-28 10:04:10+00:00,2023-12-28,297.35,PLN,LITECOIN,ltc
2023-10-21 10:03:53+00:00,2023-10-21,270.06,PLN,LITECOIN,ltc
2024-01-26 10:05:03+00:00,2024-01-26,265.15,PLN,LITECOIN,ltc
2024-01-05 10:00:02+00:00,2024-01-05,262.02,PLN,LITECOIN,ltc
2024-07-13 10:00:15+00:00,2024-07-13,274.75,PLN,LITECOIN,ltc
2024-03-20 10:00:03+00:00,2024-03-20,322.08,PLN,LITECOIN,ltc
2024-02-27 10:00:02+00:00,2024-02-27,300.84,PLN,LITECOIN,ltc
2024-07-06 10:02:27+00:00,2024-07-06,247.11,PLN,LITECOIN,ltc
2024-10-13 10:00:03+00:00,2024-10-13,257.49,PLN,LITECOIN,ltc
2024-10-08 10:02:50+00:00,2024-10-08,255.66,PLN,LITECOIN,ltc
2024-02-29 10:02:31+00:00,2024-02-29,329.15,PLN,LITECOIN,ltc
2023-11-04 10:03:59+00:00,2023-11-04,289.44,PLN,LITECOIN,ltc
2024-03-03 10:00:03+00:00,2024-03-03,356.4,PLN,LITECOIN,ltc
2023-10-18 10:02:22+00:00,2023-10-18,260.79,PLN,LITECOIN,ltc
2023-10-26 10:02:25+00:00,2023-10-26,296.9,PLN,LITECOIN,ltc
2024-12-25 10:00:18+00:00,2024-12-25,442.96,PLN,LITECOIN,ltc
2024-04-01 10:01:21+00:00,2024-04-01,432.52,PLN,LITECOIN,ltc
2024-01-09 10:00:02+00:00,2024-01-09,263.62,PLN,LITECOIN,ltc
2023-12-19 10:00:02+00:00,2023-12-19,282.2,PLN,LITECOIN,ltc
2024-03-27 10:00:19+00:00,2024-03-27,377.76,PLN,LITECOIN,ltc
2024-07-02 10:02:57+00:00,2024-07-02,303.29,PLN,LITECOIN,ltc
2024-04-21 10:00:03+00:00,2024-04-21,346.28,PLN,LITECOIN,ltc
2024-10-03 10:02:49+00:00,2024-10-03,246.64,PLN,LITECOIN,ltc
2024-07-31 10:02:12+00:00,2024-07-31,285.26,PLN,LITECOIN,ltc
2024-11-21 10:03:19+00:00,2024-11-21,371.84,PLN,LITECOIN,ltc
2023-10-06 10:00:02+00:00,2023-10-06,285.07,PLN,LITECOIN,ltc
2024-03-02 10:01:20+00:00,2024-03-02,358.73,PLN,LITECOIN,ltc
2024-02-04 10:04:53+00:00,2024-02-04,270.4,PLN,LITECOIN,ltc
2024-07-12 10:00:16+00:00,2024-07-12,269.93,PLN,LITECOIN,ltc
2024-08-22 10:00:04+00:00,2024-08-22,244.6,PLN,LITECOIN,ltc
2024-09-16 10:00:05+00:00,2024-09-16,243.31,PLN,LITECOIN,ltc
2024-04-19 10:01:30+00:00,2024-04-19,329.33,PLN,LITECOIN,ltc
2024-10-22 10:00:03+00:00,2024-10-22,281.44,PLN,LITECOIN,ltc
2023-10-04 10:04:19+00:00,2023-10-04,285.04,PLN,LITECOIN,ltc
2024-03-01 10:02:15+00:00,2024-03-01,337.72,PLN,LITECOIN,ltc
2024-11-12 10:03:21+00:00,2024-11-12,336.98,PLN,LITECOIN,ltc
2024-09-13 10:01:38+00:00,2024-09-13,243.79,PLN,LITECOIN,ltc
2025-01-02 10:00:02+00:00,2025-01-02,437.95,PLN,LITECOIN,ltc
2023-10-03 10:04:16+00:00,2023-10-03,292.01,PLN,LITECOIN,ltc
2023-10-30 10:04:01+00:00,2023-10-30,290.48,PLN,LITECOIN,ltc
2023-12-29 10:04:09+00:00,2023-12-29,297.74,PLN,LITECOIN,ltc
2024-02-17 10:04:34+00:00,2024-02-17,282.94,PLN,LITECOIN,ltc
2024-12-16 10:02:23+00:00,2024-12-16,483.55,PLN,LITECOIN,ltc
2024-04-16 10:00:02+00:00,2024-04-16,322.65,PLN,LITECOIN,ltc
2024-01-19 10:04:19+00:00,2024-01-19,276.48,PLN,LITECOIN,ltc
2024-01-29 10:01:55+00:00,2024-01-29,271.98,PLN,LITECOIN,ltc
2024-11-23 10:00:03+00:00,2024-11-23,428.5,PLN,LITECOIN,ltc
2024-01-03 10:02:11+00:00,2024-01-03,292.47,PLN,LITECOIN,ltc
2024-05-01 10:02:08+00:00,2024-05-01,310.32,PLN,LITECOIN,ltc
2023-11-08 10:00:02+00:00,2023-11-08,307.18,PLN,LITECOIN,ltc
2023-12-14 10:04:07+00:00,2023-12-14,289.3,PLN,LITECOIN,ltc
2024-09-27 10:00:04+00:00,2024-09-27,264.34,PLN,LITECOIN,ltc
2023-12-12 10:00:19+00:00,2023-12-12,294.93,PLN,LITECOIN,ltc
2024-08-26 10:00:06+00:00,2024-08-26,245.48,PLN,LITECOIN,ltc
2024-12-08 10:01:48+00:00,2024-12-08,527.9,PLN,LITECOIN,ltc
2024-08-03 10:00:03+00:00,2024-08-03,258.27,PLN,LITECOIN,ltc
2023-12-15 10:00:04+00:00,2023-12-15,283.87,PLN,LITECOIN,ltc
2024-06-13 10:02:09+00:00,2024-06-13,314.25,PLN,LITECOIN,ltc
2024-07-27 10:01:27+00:00,2024-07-27,281.19,PLN,LITECOIN,ltc
2023-12-21 10:00:02+00:00,2023-12-21,278.01,PLN,LITECOIN,ltc
2024-08-09 10:00:05+00:00,2024-08-09,239.57,PLN,LITECOIN,ltc
2025-01-06 10:00:02+00:00,2025-01-06,467.02,PLN,LITECOIN,ltc
2024-10-30 10:02:24+00:00,2024-10-30,288.5,PLN,LITECOIN,ltc
2024-12-26 10:02:32+00:00,2024-12-26,426.85,PLN,LITECOIN,ltc
2024-04-23 10:00:03+00:00,2024-04-23,342.22,PLN,LITECOIN,ltc
2025-01-12 10:02:36+00:00,2025-01-12,429.51,PLN,LITECOIN,ltc
2024-09-21 10:00:03+00:00,2024-09-21,251.14,PLN,LITECOIN,ltc
2023-12-01 10:04:06+00:00,2023-12-01,281.47,PLN,LITECOIN,ltc
2024-05-08 10:02:09+00:00,2024-05-08,321.29,PLN,LITECOIN,ltc
2024-12-23 10:02:21+00:00,2024-12-23,418.37,PLN,LITECOIN,ltc
2024-10-04 10:00:03+00:00,2024-10-04,251.68,PLN,LITECOIN,ltc
2024-01-21 10:02:13+00:00,2024-01-21,284.23,PLN,LITECOIN,ltc
2024-06-30 10:01:37+00:00,2024-06-30,303.57,PLN,LITECOIN,ltc
2023-10-24 10:00:02+00:00,2023-10-24,289.77,PLN,LITECOIN,ltc
2023-12-04 10:00:19+00:00,2023-12-04,295.79,PLN,LITECOIN,ltc
2024-11-14 10:01:59+00:00,2024-11-14,338.48,PLN,LITECOIN,ltc
2023-12-06 10:00:02+00:00,2023-12-06,297.94,PLN,LITECOIN,ltc
2023-11-19 10:02:13+00:00,2023-11-19,280.43,PLN,LITECOIN,ltc
2024-11-25 10:02:10+00:00,2024-11-25,406.11,PLN,LITECOIN,ltc
2024-07-16 10:02:30+00:00,2024-07-16,278.68,PLN,LITECOIN,ltc
2024-09-11 10:01:40+00:00,2024-09-11,238.78,PLN,LITECOIN,ltc
2024-07-18 10:00:05+00:00,2024-07-18,282.68,PLN,LITECOIN,ltc
2024-03-05 10:00:03+00:00,2024-03-05,359.04,PLN,LITECOIN,ltc
2023-12-23 10:04:12+00:00,2023-12-23,285.46,PLN,LITECOIN,ltc
2025-01-14 20:02:02.032956+00:00,2025-01-14,419.82,PLN,LITECOIN,ltc
2025-01-21 09:04:15.835114+00:00,2025-01-21,1.77,PLN,LUMENS,xlm
2025-01-20 09:04:17.389328+00:00,2025-01-20,1.94,PLN,LUMENS,xlm
2025-01-22 09:04:15.752084+00:00,2025-01-22,1.76,PLN,LUMENS,xlm
2025-01-23 09:04:26.570175+00:00,2025-01-23,1.7,PLN,LUMENS,xlm
2025-01-24 09:04:39.427864+00:00,2025-01-24,1.76,PLN,LUMENS,xlm
2025-01-15 09:04:33.883027+00:00,2025-01-15,1.97,PLN,LUMENS,xlm
2025-01-16 09:04:25.483988+00:00,2025-01-16,1.97,PLN,LUMENS,xlm
2025-01-17 09:04:34.523967+00:00,2025-01-17,2.0,PLN,LUMENS,xlm
2025-01-19 09:04:25.374349+00:00,2025-01-19,1.91,PLN,LUMENS,xlm
2025-01-18 09:04:19.162064+00:00,2025-01-18,1.91,PLN,LUMENS,xlm
2024-09-18 10:00:04+00:00,2024-09-18,0.36,PLN,LUMENS,xlm
2024-06-28 10:00:03+00:00,2024-06-28,0.37,PLN,LUMENS,xlm
2024-02-10 10:05:23+00:00,2024-02-10,0.45,PLN,LUMENS,xlm
2023-11-03 10:00:02+00:00,2023-11-03,0.5,PLN,LUMENS,xlm
2024-02-16 10:00:20+00:00,2024-02-16,0.47,PLN,LUMENS,xlm
2024-04-08 10:00:21+00:00,2024-04-08,0.51,PLN,LUMENS,xlm
2024-12-02 10:01:37+00:00,2024-12-02,2.09,PLN,LUMENS,xlm
2024-03-23 10:00:03+00:00,2024-03-23,0.52,PLN,LUMENS,xlm
2024-01-08 10:00:02+00:00,2024-01-08,0.46,PLN,LUMENS,xlm
2024-06-10 10:00:03+00:00,2024-06-10,0.4,PLN,LUMENS,xlm
2024-12-15 10:01:56+00:00,2024-12-15,1.73,PLN,LUMENS,xlm
2024-06-04 10:01:31+00:00,2024-06-04,0.41,PLN,LUMENS,xlm
2024-02-25 10:01:43+00:00,2024-02-25,0.46,PLN,LUMENS,xlm
2024-01-28 10:04:53+00:00,2024-01-28,0.47,PLN,LUMENS,xlm
2023-09-30 10:00:02+00:00,2023-09-30,0.49,PLN,LUMENS,xlm
2023-10-13 10:03:56+00:00,2023-10-13,0.44,PLN,LUMENS,xlm
2023-10-14 10:03:54+00:00,2023-10-14,0.45,PLN,LUMENS,xlm
2024-01-09 10:00:02+00:00,2024-01-09,0.47,PLN,LUMENS,xlm
2023-11-09 10:02:19+00:00,2023-11-09,0.54,PLN,LUMENS,xlm
2024-11-14 10:01:59+00:00,2024-11-14,0.52,PLN,LUMENS,xlm
2024-08-25 10:02:03+00:00,2024-08-25,0.38,PLN,LUMENS,xlm
2024-07-01 10:01:41+00:00,2024-07-01,0.37,PLN,LUMENS,xlm
2024-06-29 10:00:05+00:00,2024-06-29,0.37,PLN,LUMENS,xlm
2023-11-18 10:02:27+00:00,2023-11-18,0.47,PLN,LUMENS,xlm
2024-09-17 10:03:09+00:00,2024-09-17,0.37,PLN,LUMENS,xlm
2024-08-20 10:02:13+00:00,2024-08-20,0.38,PLN,LUMENS,xlm
2023-10-08 10:02:07+00:00,2023-10-08,0.48,PLN,LUMENS,xlm
2024-05-12 10:02:25+00:00,2024-05-12,0.42,PLN,LUMENS,xlm
2025-01-05 10:01:31+00:00,2025-01-05,1.82,PLN,LUMENS,xlm
2024-04-02 10:02:23+00:00,2024-04-02,0.52,PLN,LUMENS,xlm
2023-10-27 10:02:26+00:00,2023-10-27,0.47,PLN,LUMENS,xlm
2023-11-25 10:00:02+00:00,2023-11-25,0.48,PLN,LUMENS,xlm
2024-12-25 10:00:18+00:00,2024-12-25,1.58,PLN,LUMENS,xlm
2024-10-29 10:00:03+00:00,2024-10-29,0.38,PLN,LUMENS,xlm
2024-01-25 10:00:02+00:00,2024-01-25,0.45,PLN,LUMENS,xlm
2024-11-21 10:03:19+00:00,2024-11-21,0.99,PLN,LUMENS,xlm
2024-07-19 10:00:07+00:00,2024-07-19,0.4,PLN,LUMENS,xlm
2024-09-01 10:00:23+00:00,2024-09-01,0.35,PLN,LUMENS,xlm
2024-10-23 10:00:03+00:00,2024-10-23,0.38,PLN,LUMENS,xlm
2024-05-07 10:01:42+00:00,2024-05-07,0.44,PLN,LUMENS,xlm
2023-12-11 10:00:02+00:00,2023-12-11,0.51,PLN,LUMENS,xlm
2024-05-26 10:05:34+00:00,2024-05-26,0.43,PLN,LUMENS,xlm
2023-12-25 10:04:10+00:00,2023-12-25,0.5,PLN,LUMENS,xlm
2024-03-30 10:04:27+00:00,2024-03-30,0.56,PLN,LUMENS,xlm
